날짜,Dubai,Brent,WTI,평균,평균-30
2017-08-29,49.93,50.86,45.96,48.92,0.017471
2017-08-30,49.26,52.38,47.23,49.62,0.030744
2017-08-31,,52.75,47.29,50.02,0.056835
2017-09-03,50.6,52.34,,51.47,0.091622
2017-09-04,51.02,53.38,48.66,51.02,0.052827
2017-09-05,52.14,54.2,49.16,51.83,0.04517
2017-09-06,52.99,54.49,49.09,52.19,0.044636
2017-09-07,53.18,53.78,47.48,51.48,0.016387
2017-09-10,52.14,53.84,48.07,51.35,0.005483
2017-09-11,52.17,54.27,48.23,51.56,0.016562
2017-09-12,52.87,55.16,49.3,52.44,0.0333
2017-09-13,53.57,55.47,49.89,52.98,0.046622
2017-09-14,53.64,55.62,49.89,53.05,0.044497
2017-09-17,54.19,55.48,49.91,53.19,0.046018
2017-09-18,54.07,55.14,49.48,52.9,0.040315
2017-09-19,53.93,56.29,50.41,53.54,0.047135
2017-09-20,54.65,56.43,50.55,53.88,0.062722
2017-09-21,54.66,56.86,50.66,54.06,0.075607
2017-09-24,54.83,59.02,52.22,55.36,0.11703
2017-09-25,56.15,58.44,51.88,55.49,0.127846
2017-09-26,55.65,57.9,52.14,55.23,0.130372
2017-09-27,55.55,57.41,51.56,54.84,0.121014
2017-09-28,55.19,57.54,51.67,54.8,0.092504
2017-10-01,55.16,56.12,50.58,53.95,0.080729
2017-10-02,54.45,56.0,50.42,53.62,0.076059
2017-10-03,53.92,55.8,49.98,53.23,0.05825
2017-10-04,54.35,57.0,50.79,54.05,0.080784
2017-10-05,55.27,55.62,49.29,53.39,0.061854
2017-10-08,53.76,55.79,49.58,53.04,0.067848
2017-10-09,54.08,56.61,50.92,53.87,0.088063
2017-10-10,54.78,56.94,51.3,54.34,0.110793
2017-10-11,54.97,56.25,50.6,53.94,0.087062
2017-10-12,55.4,57.17,51.45,54.67,0.092963
2017-10-15,55.98,57.82,51.87,55.22,0.072858
2017-10-16,56.33,57.88,51.88,55.36,0.085065
2017-10-17,,58.15,52.04,55.1,0.063091
2017-10-18,55.51,57.23,51.29,54.68,0.04771
2017-10-19,55.13,57.75,51.47,54.78,0.064103
2017-10-22,55.85,57.37,51.9,55.04,0.07186
2017-10-23,55.28,58.33,52.47,55.36,0.073701
2017-10-24,56.2,58.44,52.18,55.61,0.06045
2017-10-25,56.21,59.3,52.64,56.05,0.057946
2017-10-26,57.0,60.44,53.9,57.11,0.076532
2017-10-29,58.33,60.9,54.15,57.79,0.086482
2017-10-30,58.32,61.37,54.38,58.02,0.096786
2017-10-31,59.61,60.49,54.3,58.13,0.08573
2017-11-01,58.58,60.62,54.54,57.91,0.074796
2017-11-02,58.93,62.07,55.64,58.88,0.08916
2017-11-05,60.58,64.27,57.35,60.73,0.097001
